id,key,value,type 
2920632336,source,BAG,regular
2920632336,city,IJsselstein,addr
2920632336,street,Mien Ruysstraat,addr
2920632336,date,2014-06-17,source
2920632336,postcode,3404XC,addr
2920632336,housenumber,15,addr
2920632347,source,BAG,regular
2920632347,city,IJsselstein,addr
2920632347,street,Boomgaard,addr
2920632347,date,2014-06-17,source
2920632347,postcode,3404BG,addr
2920632347,housenumber,16,addr
2920632357,source,BAG,regular
2920632357,city,IJsselstein,addr
2920632357,street,Johann Knoopstraat,addr
2920632357,date,2014-06-17,source
2920632357,postcode,3404AV,addr
2920632357,housenumber,16,addr
2920632367,source,BAG,regular
2920632367,city,IJsselstein,addr
2920632367,street,Boomgaard,addr
2920632367,date,2014-06-17,source
2920632367,postcode,3404BK,addr
2920632367,housenumber,17,addr
2920632377,source,BAG,regular
2920632377,city,IJsselstein,addr
2920632377,street,Mien Ruysstraat,addr
2920632377,date,2014-06-17,source
2920632377,postcode,3404XC,addr
2920632377,housenumber,17,addr
2920632388,source,BAG,regular
2920632388,city,IJsselstein,addr
2920632388,street,Boomgaard,addr
2920632388,date,2014-06-17,source
2920632388,postcode,3404BG,addr
2920632388,housenumber,18,addr
2920632398,source,BAG,regular
2920632398,city,IJsselstein,addr
2920632398,street,Johann Knoopstraat,addr
2920632398,date,2014-06-17,source
2920632398,postcode,3404AV,addr
2920632398,housenumber,18,addr
2920632507,source,BAG,regular
2920632507,city,IJsselstein,addr
2920632507,street,Edisonweg,addr
2920632507,date,2014-06-17,source
2920632507,postcode,3404LA,addr
2920632507,housenumber,1a,addr
2920632517,source,BAG,regular
2920632517,city,IJsselstein,addr
2920632517,street,Boliviahof,addr
2920632517,date,2014-06-17,source
2920632517,postcode,3404ZG,addr
2920632517,housenumber,2,addr
2920632527,source,BAG,regular
2920632527,city,IJsselstein,addr
2920632527,street,Goudreinetpad,addr
2920632527,date,2014-06-17,source
2920632527,postcode,3404BS,addr
2920632527,housenumber,2,addr
2920632537,source,BAG,regular
2920632537,city,IJsselstein,addr
2920632537,street,Jan David Zocherstraat,addr
2920632537,date,2014-06-17,source
2920632537,postcode,3404AS,addr
2920632537,housenumber,2,addr
2920632547,source,BAG,regular
2920632547,city,IJsselstein,addr
2920632547,street,Morellenpad,addr
2920632547,date,2014-06-17,source
2920632547,postcode,3404BE,addr
2920632547,housenumber,2,addr
2920632557,source,BAG,regular
2920632557,city,IJsselstein,addr
2920632557,street,Amerikalaan,addr
2920632557,date,2014-06-17,source
2920632557,postcode,3404ZS,addr
2920632557,housenumber,20,addr
2920632567,source,BAG,regular
2920632567,city,IJsselstein,addr
2920632567,street,Jan David Zocherstraat,addr
2920632567,date,2014-06-17,source
2920632567,postcode,3404AS,addr
2920632567,housenumber,20,addr
2920632577,source,BAG,regular
2920632577,city,IJsselstein,addr
2920632577,street,Amerikalaan,addr
2920632577,date,2014-06-17,source
2920632577,postcode,3404WK,addr
2920632577,housenumber,21,addr
2920632587,source,BAG,regular
2920632587,city,IJsselstein,addr
2920632587,street,Jan David Zocherstraat,addr
2920632587,date,2014-06-17,source
2920632587,postcode,3404AP,addr
2920632587,housenumber,21,addr
2920632598,source,BAG,regular
2920632598,city,IJsselstein,addr
2920632598,street,Edisonweg,addr
2920632598,date,2014-06-17,source
2920632598,postcode,3404LC,addr
2920632598,housenumber,22,addr
2920632608,source,BAG,regular
2920632608,city,IJsselstein,addr
2920632608,street,Marga Klompéstraat,addr
2920632608,date,2014-06-17,source
2920632608,postcode,3404XE,addr
2920632608,housenumber,22,addr
2920632618,source,BAG,regular
2920632618,city,IJsselstein,addr
2920632618,street,Hendrik van Lunterenstraat,addr
2920632618,date,2014-06-17,source
2920632618,postcode,3404AD,addr
2920632618,housenumber,23,addr
2920632629,source,BAG,regular
2920632629,city,IJsselstein,addr
2920632629,street,Alaskahof,addr
2920632629,date,2014-06-17,source
2920632629,postcode,3404WC,addr
2920632629,housenumber,24,addr
2920632639,source,BAG,regular
2920632639,city,IJsselstein,addr
2920632639,street,Jan Bijhouwerstraat,addr
2920632639,date,2014-06-17,source
2920632639,postcode,3404AM,addr
2920632639,housenumber,24,addr
2920632649,source,BAG,regular
2920632649,city,IJsselstein,addr
2920632649,street,Dakotahof,addr
2920632649,date,2014-06-17,source
2920632649,postcode,3404WG,addr
2920632649,housenumber,25,addr
2920632660,source,BAG,regular
2920632660,city,IJsselstein,addr
2920632660,street,Amerikalaan,addr
2920632660,date,2014-06-17,source
2920632660,postcode,3404ZS,addr
2920632660,housenumber,26,addr
2920632670,source,BAG,regular
2920632670,city,IJsselstein,addr
2920632670,street,Johann Knoopstraat,addr
2920632670,date,2014-06-17,source
2920632670,postcode,3404AV,addr
2920632670,housenumber,26,addr
2920632680,source,BAG,regular
2920632680,city,IJsselstein,addr
2920632680,street,Hendrik van Lunterenstraat,addr
2920632680,date,2014-06-17,source
2920632680,postcode,3404AD,addr
2920632680,housenumber,27,addr
2920632691,source,BAG,regular
2920632691,city,IJsselstein,addr
2920632691,street,Dakotahof,addr
2920632691,date,2014-06-17,source
2920632691,postcode,3404WE,addr
2920632691,housenumber,28,addr
2920632701,source,BAG,regular
2920632701,city,IJsselstein,addr
2920632701,street,Middenweg,addr
2920632701,date,2014-06-17,source
2920632701,postcode,3401MB,addr
2920632701,housenumber,28,addr
2920632711,source,BAG,regular
2920632711,city,IJsselstein,addr
2920632711,street,Industrieweg,addr
2920632711,date,2014-06-17,source
2920632711,postcode,3401MA,addr
2920632711,housenumber,29,addr
2920632722,source,BAG,regular
2920632722,city,IJsselstein,addr
2920632722,street,Ambachtsweg,addr
2920632722,date,2014-06-17,source
2920632722,postcode,3401MK,addr
2920632722,housenumber,3,addr
2920632732,source,BAG,regular
2920632732,city,IJsselstein,addr
2920632732,street,Cubahof,addr
2920632732,date,2014-06-17,source
2920632732,postcode,3404ZB,addr
2920632732,housenumber,3,addr
2920632742,source,BAG,regular
2920632742,city,IJsselstein,addr
2920632742,street,Hondurashof,addr
2920632742,date,2014-06-17,source
2920632742,postcode,3404ZC,addr
2920632742,housenumber,3,addr
2920632753,source,BAG,regular
2920632753,city,IJsselstein,addr
2920632753,street,Mexicohof,addr
2920632753,date,2014-06-17,source
2920632753,postcode,3404ZA,addr
2920632753,housenumber,3,addr
2920632764,source,BAG,regular
2920632764,city,IJsselstein,addr
2920632764,street,Tuinensingel,addr
2920632764,date,2014-06-17,source
2920632764,postcode,3404AW,addr
2920632764,housenumber,3,addr
2920632774,source,BAG,regular
2920632774,city,IJsselstein,addr
2920632774,street,Jan Bijhouwerstraat,addr
2920632774,date,2014-06-17,source
2920632774,postcode,3404AM,addr
2920632774,housenumber,30,addr
2920633405,source,BAG,regular
2920633405,city,IJsselstein,addr
2920633405,street,Boomgaard,addr
2920633405,date,2014-06-17,source
2920633405,postcode,3404BH,addr
2920633405,housenumber,38,addr
2920633415,source,BAG,regular
2920633415,city,IJsselstein,addr
2920633415,street,Statensingel,addr
2920633415,date,2014-06-17,source
2920633415,postcode,3404WB,addr
2920633415,housenumber,38,addr
2920633437,source,BAG,regular
2920633437,city,IJsselstein,addr
2920633437,street,Boomgaard,addr
2920633437,date,2014-06-17,source
2920633437,postcode,3404BH,addr
2920633437,housenumber,46,addr
2920633448,source,BAG,regular
2920633448,city,IJsselstein,addr
2920633448,street,Amerikalaan,addr
2920633448,date,2014-06-17,source
2920633448,postcode,3404WK,addr
2920633448,housenumber,47,addr
2920633458,source,BAG,regular
2920633458,city,IJsselstein,addr
2920633458,street,Hendrik van Lunterenstraat,addr
2920633458,date,2014-06-17,source
2920633458,postcode,3404AG,addr
2920633458,housenumber,48,addr
2920633468,source,BAG,regular
2920633468,city,IJsselstein,addr
2920633468,street,Jan Bijhouwerstraat,addr
2920633468,date,2014-06-17,source
2920633468,postcode,3404AL,addr
2920633468,housenumber,49,addr
2920633478,source,BAG,regular
2920633478,city,IJsselstein,addr
2920633478,street,Bermudahof,addr
2920633478,date,2014-06-17,source
2920633478,postcode,3404ZL,addr
2920633478,housenumber,5,addr
2920633488,source,BAG,regular
2920633488,city,IJsselstein,addr
2920633488,street,Handelsweg,addr
2920633488,date,2014-06-17,source
2920633488,postcode,3401ME,addr
2920633488,housenumber,5,addr
2920633498,source,BAG,regular
2920633498,city,IJsselstein,addr
2920633498,street,Middenweg,addr
2920633498,date,2014-06-17,source
2920633498,postcode,3401MB,addr
2920633498,housenumber,5,addr
2920633808,source,BAG,regular
2920633808,city,IJsselstein,addr
2920633808,street,Hendrik van Lunterenstraat,addr
2920633808,date,2014-06-17,source
2920633808,postcode,3404AE,addr
2920633808,housenumber,40,addr
2920633819,source,BAG,regular
2920633819,city,IJsselstein,addr
2920633819,street,Hugo Poortmanstraat,addr
2920633819,date,2014-06-17,source
2920633819,postcode,3404AJ,addr
2920633819,housenumber,41,addr
2920633830,source,BAG,regular
2920633830,city,IJsselstein,addr
2920633830,street,Hendrik van Lunterenstraat,addr
2920633830,date,2014-06-17,source
2920633830,postcode,3404AG,addr
2920633830,housenumber,42,addr
2920633840,source,BAG,regular
2920633840,city,IJsselstein,addr
2920633840,street,Jan Bijhouwerstraat,addr
2920633840,date,2014-06-17,source
2920633840,postcode,3404AL,addr
2920633840,housenumber,43,addr
2920633851,source,BAG,regular
2920633851,city,IJsselstein,addr
2920633851,street,Jan David Zocherstraat,addr
2920633851,date,2014-06-17,source
2920633851,postcode,3404AS,addr
2920633851,housenumber,44,addr
2920634111,source,BAG,regular
2920634111,city,IJsselstein,addr
2920634111,street,Boomgaard,addr
2920634111,date,2014-06-17,source
2920634111,postcode,3404BH,addr
2920634111,housenumber,50,addr
2920634121,source,BAG,regular
2920634121,city,IJsselstein,addr
2920634121,street,Boomgaard,addr
2920634121,date,2014-06-17,source
2920634121,postcode,3404BK,addr
2920634121,housenumber,51,addr
2920634131,source,BAG,regular
2920634131,city,IJsselstein,addr
2920634131,street,Hugo Poortmanstraat,addr
2920634131,date,2014-06-17,source
2920634131,postcode,3404AK,addr
2920634131,housenumber,52,addr
2920634141,source,BAG,regular
2920634141,city,IJsselstein,addr
2920634141,street,Johann Knoopstraat,addr
2920634141,date,2014-06-17,source
2920634141,postcode,3404AT,addr
2920634141,housenumber,53,addr
2920634151,source,BAG,regular
2920634151,city,IJsselstein,addr
2920634151,street,Amerikalaan,addr
2920634151,date,2014-06-17,source
2920634151,postcode,3404WK,addr
2920634151,housenumber,55,addr
2920634161,source,BAG,regular
2920634161,city,IJsselstein,addr
2920634161,street,Hendrik van Lunterenstraat,addr
2920634161,date,2014-06-17,source
2920634161,postcode,3404AG,addr
2920634161,housenumber,56,addr
2920634171,source,BAG,regular
2920634171,city,IJsselstein,addr
2920634171,street,Jan David Zocherstraat,addr
2920634171,date,2014-06-17,source
2920634171,postcode,3404AP,addr
2920634171,housenumber,57,addr
2920634181,source,BAG,regular
2920634181,city,IJsselstein,addr
2920634181,street,Amerikalaan,addr
2920634181,date,2014-06-17,source
2920634181,postcode,3404WK,addr
2920634181,housenumber,59,addr
2920634192,source,BAG,regular
2920634192,city,IJsselstein,addr
2920634192,street,Amerikalaan,addr
2920634192,date,2014-06-17,source
2920634192,postcode,3404ZS,addr
2920634192,housenumber,6,addr
2920634302,source,BAG,regular
2920634302,city,IJsselstein,addr
2920634302,street,Dakotahof,addr
2920634302,date,2014-06-17,source
2920634302,postcode,3404WE,addr
2920634302,housenumber,6,addr
2920634312,source,BAG,regular
2920634312,city,IJsselstein,addr
2920634312,street,Jan David Zocherstraat,addr
2920634312,date,2014-06-17,source
2920634312,postcode,3404AS,addr
2920634312,housenumber,6,addr
2920634322,source,BAG,regular
2920634322,city,IJsselstein,addr
2920634322,street,Trinidadhof,addr
2920634322,date,2014-06-17,source
2920634322,postcode,3404ZM,addr
2920634322,housenumber,6,addr
2920634332,source,BAG,regular
2920634332,city,IJsselstein,addr
2920634332,street,Amerikalaan,addr
2920634332,date,2014-06-17,source
2920634332,postcode,3404WK,addr
2920634332,housenumber,61,addr
2920634343,source,BAG,regular
2920634343,city,IJsselstein,addr
2920634343,street,Jan David Zocherstraat,addr
2920634343,date,2014-06-17,source
2920634343,postcode,3404AS,addr
2920634343,housenumber,62,addr
2920634353,source,BAG,regular
2920634353,city,IJsselstein,addr
2920634353,street,Hugo Poortmanstraat,addr
2920634353,date,2014-06-17,source
2920634353,postcode,3404AK,addr
2920634353,housenumber,64,addr
2920634363,source,BAG,regular
2920634363,city,IJsselstein,addr
2920634363,street,Boomgaard,addr
2920634363,date,2014-06-17,source
2920634363,postcode,3404BH,addr
2920634363,housenumber,66,addr
2920634373,source,BAG,regular
2920634373,city,IJsselstein,addr
2920634373,street,Hugo Poortmanstraat,addr
2920634373,date,2014-06-17,source
2920634373,postcode,3404AJ,addr
2920634373,housenumber,67,addr
2920634383,source,BAG,regular
2920634383,city,IJsselstein,addr
2920634383,street,Statensingel,addr
2920634383,date,2014-06-17,source
2920634383,postcode,3404WB,addr
2920634383,housenumber,68,addr
2920634393,source,BAG,regular
2920634393,city,IJsselstein,addr
2920634393,street,Bermudahof,addr
2920634393,date,2014-06-17,source
2920634393,postcode,3404ZL,addr
2920634393,housenumber,7,addr
2920634403,source,BAG,regular
2920634403,city,IJsselstein,addr
2920634403,street,Florence Nightingalestraat,addr
2920634403,date,2014-06-17,source
2920634403,postcode,3404XB,addr
2920634403,housenumber,7,addr
2920634413,source,BAG,regular
2920634413,city,IJsselstein,addr
2920634413,street,Mien Ruysstraat,addr
2920634413,date,2014-06-17,source
2920634413,postcode,3404XC,addr
2920634413,housenumber,7,addr
2920634424,source,BAG,regular
2920634424,city,IJsselstein,addr
2920634424,street,Hendrik van Lunterenstraat,addr
2920634424,date,2014-06-17,source
2920634424,postcode,3404AG,addr
2920634424,housenumber,70,addr
2920634434,source,BAG,regular
2920634434,city,IJsselstein,addr
2920634434,street,Hendrik van Lunterenstraat,addr
2920634434,date,2014-06-17,source
2920634434,postcode,3404AG,addr
2920634434,housenumber,72,addr
2920634444,source,BAG,regular
2920634444,city,IJsselstein,addr
2920634444,street,Hendrik van Lunterenstraat,addr
2920634444,date,2014-06-17,source
2920634444,postcode,3404AG,addr
2920634444,housenumber,74,addr
2920634455,source,BAG,regular
2920634455,city,IJsselstein,addr
2920634455,street,Hendrik van Lunterenstraat,addr
2920634455,date,2014-06-17,source
2920634455,postcode,3404AG,addr
2920634455,housenumber,76,addr
2920634466,source,BAG,regular
2920634466,city,IJsselstein,addr
2920634466,street,Jan David Zocherstraat,addr
2920634466,date,2014-06-17,source
2920634466,postcode,3404AS,addr
2920634466,housenumber,78,addr
2920634477,source,BAG,regular
2920634477,city,IJsselstein,addr
2920634477,street,Antillenhof,addr
2920634477,date,2014-06-17,source
2920634477,postcode,3404ZD,addr
2920634477,housenumber,8,addr
2920634487,source,BAG,regular
2920634487,city,IJsselstein,addr
2920634487,street,Edisonweg,addr
2920634487,date,2014-06-17,source
2920634487,postcode,3404LC,addr
2920634487,housenumber,8,addr
2920634497,source,BAG,regular
2920634497,city,IJsselstein,addr
2920634497,street,Marga Klompéstraat,addr
2920634497,date,2014-06-17,source
2920634497,postcode,3404XE,addr
2920634497,housenumber,8,addr
2920634507,source,BAG,regular
2920634507,city,IJsselstein,addr
2920634507,street,Hugo Poortmanstraat,addr
2920634507,date,2014-06-17,source
2920634507,postcode,3404AK,addr
2920634507,housenumber,80,addr
2920634517,source,BAG,regular
2920634517,city,IJsselstein,addr
2920634517,street,Hugo Poortmanstraat,addr
2920634517,date,2014-06-17,source
2920634517,postcode,3404AK,addr
2920634517,housenumber,82,addr
2920634527,source,BAG,regular
2920634527,city,IJsselstein,addr
2920634527,street,Jan David Zocherstraat,addr
2920634527,date,2014-06-17,source
2920634527,postcode,3404AR,addr
2920634527,housenumber,85,addr
2920634537,source,BAG,regular
2920634537,city,IJsselstein,addr
2920634537,street,Hugo Poortmanstraat,addr
2920634537,date,2014-06-17,source
2920634537,postcode,3404AK,addr
2920634537,housenumber,88,addr
2920634547,source,BAG,regular
2920634547,city,IJsselstein,addr
2920634547,street,Bermudahof,addr
2920634547,date,2014-06-17,source
2920634547,postcode,3404ZL,addr
2920634547,housenumber,9,addr
2920634557,source,BAG,regular
2920634557,city,IJsselstein,addr
2920634557,street,Hendrik Copijnstraat,addr
2920634557,date,2014-06-17,source
2920634557,postcode,3404AC,addr
2920634557,housenumber,9,addr
2920634567,source,BAG,regular
2920634567,city,IJsselstein,addr
2920634567,street,Nijverheidsweg,addr
2920634567,date,2014-06-17,source
2920634567,postcode,3401MC,addr
2920634567,housenumber,9,addr
2920634578,source,BAG,regular
2920634578,city,IJsselstein,addr
2920634578,street,Jan Bijhouwerstraat,addr
2920634578,date,2014-06-17,source
2920634578,postcode,3404AN,addr
2920634578,housenumber,90,addr
2920634588,source,BAG,regular
2920634588,city,IJsselstein,addr
2920634588,street,Hendrik van Lunterenstraat,addr
2920634588,date,2014-06-17,source
2920634588,postcode,3404AG,addr
2920634588,housenumber,94,addr
2920634598,source,BAG,regular
2920634598,city,IJsselstein,addr
2920634598,street,Boomgaard,addr
2920634598,date,2014-06-17,source
2920634598,postcode,3404BJ,addr
2920634598,housenumber,98,addr
2920809515,source,BAG,regular
2920809515,city,IJsselstein,addr
2920809515,street,Hogebiezen,addr
2920809515,date,2014-06-17,source
2920809515,postcode,3401RM,addr
2920809515,housenumber,62,addr
2921176699,source,BAG,regular
2921176699,city,IJsselstein,addr
2921176699,street,Aleida van Culemborgstraat,addr
2921176699,date,2014-06-06,source
2921176699,postcode,3401XK,addr
2921176699,housenumber,11,addr
2921203182,source,BAG,regular
2921203182,city,IJsselstein,addr
2921203182,street,Panoven,addr
2921203182,date,2014-06-06,source
2921203182,postcode,3401RA,addr
2921203182,housenumber,17d,addr
2921203198,source,BAG,regular
2921203198,city,IJsselstein,addr
2921203198,street,Heer Florisstraat,addr
2921203198,date,2014-06-06,source
2921203198,postcode,3401ZM,addr
2921203198,housenumber,18,addr
2921210744,source,BAG,regular
2921210744,city,IJsselstein,addr
2921210744,street,Hofstraat,addr
2921210744,date,2014-06-06,source
2921210744,postcode,3401DE,addr
2921210744,housenumber,1,addr
2921210770,source,BAG,regular
2921210770,city,IJsselstein,addr
2921210770,street,Vingerhoekhof,addr
2921210770,date,2014-06-06,source
2921210770,postcode,3401DX,addr
2921210770,housenumber,1,addr
2921210791,source,BAG,regular
2921210791,city,IJsselstein,addr
2921210791,street,Doelenstraat,addr
2921210791,date,2014-06-06,source
2921210791,postcode,3401DV,addr
2921210791,housenumber,10,addr
2921210946,source,BAG,regular
2921210946,city,IJsselstein,addr
2921210946,street,Jan van der Heydenweg,addr
2921210946,date,2014-06-06,source
2921210946,postcode,3401RJ,addr
2921210946,housenumber,114,addr
2921210982,source,BAG,regular
2921210982,city,IJsselstein,addr
2921210982,street,Eiteren,addr
2921210982,date,2014-06-06,source
2921210982,postcode,3401PT,addr
2921210982,housenumber,12,addr
2921210999,source,BAG,regular
2921210999,city,IJsselstein,addr
2921210999,street,Kronenburgplantsoen,addr
2921210999,date,2014-06-06,source
2921210999,postcode,3401BP,addr
2921210999,housenumber,12,addr
2921211021,source,BAG,regular
2921211021,city,IJsselstein,addr
2921211021,street,Schuttersgracht,addr
2921211021,date,2014-06-06,source
2921211021,postcode,3401DD,addr
2921211021,housenumber,10,addr
2921211114,source,BAG,regular
2921211114,city,IJsselstein,addr
2921211114,street,IJsselstraat,addr
2921211114,date,2014-06-06,source
2921211114,postcode,3401DJ,addr
2921211114,housenumber,11,addr
2921211143,source,BAG,regular
2921211143,city,IJsselstein,addr
2921211143,street,Voorstraat,addr
2921211143,date,2014-06-06,source
2921211143,postcode,3401DA,addr
2921211143,housenumber,11,addr
2921211172,source,BAG,regular
2921211172,city,IJsselstein,addr
2921211172,street,Jan van der Heydenweg,addr
2921211172,date,2014-06-06,source
2921211172,postcode,3401RJ,addr
2921211172,housenumber,124,addr
2921211198,source,BAG,regular
2921211198,city,IJsselstein,addr
2921211198,street,Agterhof,addr
2921211198,date,2014-06-06,source
2921211198,postcode,3401CL,addr
2921211198,housenumber,12c,addr
2921211222,source,BAG,regular
2921211222,city,IJsselstein,addr
2921211222,street,Jan van der Heydenweg,addr
2921211222,date,2014-06-06,source
2921211222,postcode,3401RJ,addr
2921211222,housenumber,130,addr
2921211257,source,BAG,regular
2921211257,city,IJsselstein,addr
2921211257,street,Heer Arendstraat,addr
2921211257,date,2014-06-06,source
2921211257,postcode,3401ZP,addr
2921211257,housenumber,14,addr
2921211275,source,BAG,regular
2921211275,city,IJsselstein,addr
2921211275,street,Marijke Meuhof,addr
2921211275,date,2014-06-06,source
2921211275,postcode,3401RW,addr
2921211275,housenumber,14,addr
2921211401,source,BAG,regular
2921211401,city,IJsselstein,addr
2921211401,street,Kronenburgplantsoen,addr
2921211401,date,2014-06-06,source
2921211401,postcode,3401BP,addr
2921211401,housenumber,12d,addr
2921211416,source,BAG,regular
2921211416,city,IJsselstein,addr
2921211416,street,Heer Florisstraat,addr
2921211416,date,2014-06-06,source
2921211416,postcode,3401ZM,addr
2921211416,housenumber,13,addr
2921211437,source,BAG,regular
2921211437,city,IJsselstein,addr
2921211437,street,Panoven,addr
2921211437,date,2014-06-06,source
2921211437,postcode,3401RA,addr
2921211437,housenumber,13,addr
2921211471,source,BAG,regular
2921211471,city,IJsselstein,addr
2921211471,street,IJsselstraat,addr
2921211471,date,2014-06-06,source
2921211471,postcode,3401DK,addr
2921211471,housenumber,16,addr
2921211496,source,BAG,regular
2921211496,city,IJsselstein,addr
2921211496,street,Weidstraat,addr
2921211496,date,2014-06-06,source
2921211496,postcode,3401DL,addr
2921211496,housenumber,16,addr
2921211626,source,BAG,regular
2921211626,city,IJsselstein,addr
2921211626,street,Agterhof,addr
2921211626,date,2014-06-06,source
2921211626,postcode,3401CL,addr
2921211626,housenumber,15,addr
2921211648,source,BAG,regular
2921211648,city,IJsselstein,addr
2921211648,street,Marijke Meuhof,addr
2921211648,date,2014-06-06,source
2921211648,postcode,3401RW,addr
2921211648,housenumber,15,addr
2921211681,source,BAG,regular
2921211681,city,IJsselstein,addr
2921211681,street,Jan van der Heydenweg,addr
2921211681,date,2014-06-06,source
2921211681,postcode,3401RJ,addr
2921211681,housenumber,154,addr
2921211702,source,BAG,regular
2921211702,city,IJsselstein,addr
2921211702,street,Eiteren,addr
2921211702,date,2014-06-06,source
2921211702,postcode,3401PS,addr
2921211702,housenumber,15g,addr
2921211725,source,BAG,regular
2921211725,city,IJsselstein,addr
2921211725,street,Maria van Henegouwenstraat,addr
2921211725,date,2014-06-06,source
2921211725,postcode,3401XB,addr
2921211725,housenumber,19,addr
2921211745,source,BAG,regular
2921211745,city,IJsselstein,addr
2921211745,street,Jan van der Heydenweg,addr
2921211745,date,2014-06-06,source
2921211745,postcode,3401RJ,addr
2921211745,housenumber,190,addr
2921211762,source,BAG,regular
2921211762,city,IJsselstein,addr
2921211762,street,Vingerhoekhof,addr
2921211762,date,2014-06-06,source
2921211762,postcode,3401DX,addr
2921211762,housenumber,19d,addr
2921211785,source,BAG,regular
2921211785,city,IJsselstein,addr
2921211785,street,Doelenstraat,addr
2921211785,date,2014-06-06,source
2921211785,postcode,3401DV,addr
2921211785,housenumber,2,addr
2921211796,source,BAG,regular
2921211796,city,IJsselstein,addr
2921211796,street,Jan van der Heydenweg,addr
2921211796,date,2014-06-06,source
2921211796,postcode,3401RH,addr
2921211796,housenumber,2,addr
2921211828,source,BAG,regular
2921211828,city,IJsselstein,addr
2921211828,street,Havenstraat,addr
2921211828,date,2014-06-06,source
2921211828,postcode,3401DM,addr
2921211828,housenumber,17,addr
2921211843,source,BAG,regular
2921211843,city,IJsselstein,addr
2921211843,street,Marijke Meuhof,addr
2921211843,date,2014-06-06,source
2921211843,postcode,3401RW,addr
2921211843,housenumber,17,addr
2921212503,source,BAG,regular
2921212503,city,IJsselstein,addr
2921212503,street,Jan van der Heydenweg,addr
2921212503,date,2014-06-06,source
2921212503,postcode,3401RJ,addr
2921212503,housenumber,18,addr
2921212528,source,BAG,regular
2921212528,city,IJsselstein,addr
2921212528,street,Walkade,addr
2921212528,date,2014-06-06,source
2921212528,postcode,3401DS,addr
2921212528,housenumber,18,addr
2921212548,source,BAG,regular
2921212548,city,IJsselstein,addr
2921212548,street,Utrechtsestraat,addr
2921212548,date,2014-06-06,source
2921212548,postcode,3401CV,addr
2921212548,housenumber,18b,addr
2921212558,source,BAG,regular
2921212558,city,IJsselstein,addr
2921212558,street,Aleida van Culemborgstraat,addr
2921212558,date,2014-06-06,source
2921212558,postcode,3401XK,addr
2921212558,housenumber,19,addr
2921212972,source,BAG,regular
2921212972,city,IJsselstein,addr
2921212972,street,Schuttersgracht,addr
2921212972,date,2014-06-06,source
2921212972,postcode,3401DD,addr
2921212972,housenumber,2,addr
2921212994,source,BAG,regular
2921212994,city,IJsselstein,addr
2921212994,street,Aleida van Culemborgstraat,addr
2921212994,date,2014-06-06,source
2921212994,postcode,3401XL,addr
2921212994,housenumber,20,addr
2921213120,source,BAG,regular
2921213120,city,IJsselstein,addr
2921213120,street,Voorstraat,addr
2921213120,date,2014-06-06,source
2921213120,postcode,3401DA,addr
2921213120,housenumber,21,addr
2921213136,source,BAG,regular
2921213136,city,IJsselstein,addr
2921213136,street,Panoven,addr
2921213136,date,2014-06-06,source
2921213136,postcode,3401RA,addr
2921213136,housenumber,21c,addr
2921213147,source,BAG,regular
2921213147,city,IJsselstein,addr
2921213147,street,Aleida van Culemborgstraat,addr
2921213147,date,2014-06-06,source
2921213147,postcode,3401XL,addr
2921213147,housenumber,22,addr
2921213163,source,BAG,regular
2921213163,city,IJsselstein,addr
2921213163,street,Jan van der Heydenweg,addr
2921213163,date,2014-06-06,source
2921213163,postcode,3401RJ,addr
2921213163,housenumber,22,addr
2921213187,source,BAG,regular
2921213187,city,IJsselstein,addr
2921213187,street,Weidstraat,addr
2921213187,date,2014-06-06,source
2921213187,postcode,3401DL,addr
2921213187,housenumber,22,addr
2921213203,source,BAG,regular
2921213203,city,IJsselstein,addr
2921213203,street,Heer Arnoldstraat,addr
2921213203,date,2014-06-06,source
2921213203,postcode,3401ZC,addr
2921213203,housenumber,20,addr
2921213220,source,BAG,regular
2921213220,city,IJsselstein,addr
2921213220,street,Marijke Meuhof,addr
2921213220,date,2014-06-06,source
2921213220,postcode,3401RW,addr
2921213220,housenumber,20,addr
2921213242,source,BAG,regular
2921213242,city,IJsselstein,addr
2921213242,street,Jan van der Heydenweg,addr
2921213242,date,2014-06-06,source
2921213242,postcode,3401RJ,addr
2921213242,housenumber,204,addr
2921213262,source,BAG,regular
2921213262,city,IJsselstein,addr
2921213262,street,Kerkstraat,addr
2921213262,date,2014-06-06,source
2921213262,postcode,3401CM,addr
2921213262,housenumber,21,addr
2921213502,source,BAG,regular
2921213502,city,IJsselstein,addr
2921213502,street,IJsselkade,addr
2921213502,date,2014-06-06,source
2921213502,postcode,3401RC,addr
2921213502,housenumber,23,addr
2921213522,source,BAG,regular
2921213522,city,IJsselstein,addr
2921213522,street,Walkade,addr
2921213522,date,2014-06-06,source
2921213522,postcode,3401DR,addr
2921213522,housenumber,23,addr
2921213535,source,BAG,regular
2921213535,city,IJsselstein,addr
2921213535,street,Aleida van Culemborgstraat,addr
2921213535,date,2014-06-06,source
2921213535,postcode,3401XM,addr
2921213535,housenumber,24,addr
2921213551,source,BAG,regular
2921213551,city,IJsselstein,addr
2921213551,street,Jan van der Heydenweg,addr
2921213551,date,2014-06-06,source
2921213551,postcode,3401RJ,addr
2921213551,housenumber,24,addr
2921213573,source,BAG,regular
2921213573,city,IJsselstein,addr
2921213573,street,Weidstraat,addr
2921213573,date,2014-06-06,source
2921213573,postcode,3401DL,addr
2921213573,housenumber,24,addr
2921213590,source,BAG,regular
