id,key,value,type 
296699276,start_date,1978,regular
296699276,date,2014-08-08,source
296699286,source,BAG,regular
296699286,bag,356100000097240,ref
296699286,building,yes,regular
296699286,start_date,1977,regular
296699286,date,2014-08-08,source
296699296,source,BAG,regular
296699296,bag,356100000087671,ref
296699296,building,yes,regular
296699296,start_date,1978,regular
296699296,date,2014-08-08,source
296699306,source,BAG,regular
296699306,bag,356100000081969,ref
296699306,building,yes,regular
296699306,start_date,1978,regular
296699306,date,2014-08-08,source
296699316,source,BAG,regular
296699316,bag,356100000097800,ref
296699316,building,yes,regular
296699316,start_date,1979,regular
296699316,date,2014-08-08,source
296699326,source,BAG,regular
296699326,bag,356100000081761,ref
296699326,building,house,regular
296699326,start_date,1983,regular
296699326,date,2014-08-08,source
296699336,source,BAG,regular
296699336,bag,356100000092698,ref
296699336,building,yes,regular
296699336,start_date,1983,regular
296699336,date,2014-08-08,source
296699347,source,BAG,regular
296699347,bag,356100000097344,ref
296699347,building,yes,regular
296699347,start_date,1978,regular
296699347,date,2014-08-08,source
296699357,source,BAG,regular
296699357,bag,356100000097219,ref
296699357,building,yes,regular
296699357,start_date,1979,regular
296699357,date,2014-08-08,source
296699367,source,BAG,regular
296699367,bag,356100000097739,ref
296699367,building,yes,regular
296699367,start_date,1979,regular
296699367,date,2014-08-08,source
296699377,source,BAG,regular
296699377,bag,356100000081577,ref
296699377,building,house,regular
296699377,start_date,1978,regular
296699377,date,2014-08-08,source
296699387,source,BAG,regular
296699387,bag,356100000081616,ref
296699387,building,house,regular
296699387,start_date,1978,regular
296699387,date,2014-08-08,source
296699397,source,BAG,regular
296699397,bag,356100000097839,ref
296699397,building,yes,regular
296699397,start_date,1979,regular
296699397,date,2014-08-08,source
296699407,source,BAG,regular
296699407,bag,356100000081632,ref
296699407,building,house,regular
296699407,start_date,1978,regular
296699407,date,2014-08-08,source
296699417,source,BAG,regular
296699417,bag,356100000081467,ref
296699417,building,house,regular
296699417,start_date,1978,regular
296699417,date,2014-08-08,source
296699427,source,BAG,regular
296699427,bag,356100000097587,ref
296699427,building,yes,regular
296699427,start_date,1977,regular
296699427,date,2014-08-08,source
296699437,source,BAG,regular
296699437,bag,356100000087718,ref
296699437,building,yes,regular
296699437,start_date,1978,regular
296699437,date,2014-08-08,source
296699447,source,BAG,regular
296699447,bag,356100000081476,ref
296699447,building,house,regular
296699447,start_date,1978,regular
296699447,date,2014-08-08,source
296699458,source,BAG,regular
296699458,bag,356100000087669,ref
296699458,building,yes,regular
296699458,start_date,1978,regular
296699458,date,2014-08-08,source
296699482,source,BAG,regular
296699482,bag,356100000098251,ref
296699482,building,yes,regular
296699482,start_date,1980,regular
296699482,date,2014-08-08,source
296699502,source,BAG,regular
296699502,bag,356100000098308,ref
296699502,building,yes,regular
296699502,start_date,1977,regular
296699502,date,2014-08-08,source
296699514,source,BAG,regular
296699514,bag,356100000083444,ref
296699514,building,house,regular
296699514,start_date,1979,regular
296699514,date,2014-08-08,source
296699524,source,BAG,regular
296699524,bag,356100000097298,ref
296699524,building,yes,regular
296699524,start_date,1978,regular
296699524,date,2014-08-08,source
296699534,source,BAG,regular
296699534,bag,356100000081593,ref
296699534,building,house,regular
296699534,start_date,1978,regular
296699534,date,2014-08-08,source
296699544,source,BAG,regular
296699544,bag,356100000081333,ref
296699544,building,apartments,regular
296699544,start_date,1979,regular
296699544,date,2014-08-08,source
296699554,source,BAG,regular
296699554,bag,356100000097454,ref
296699554,building,yes,regular
296699554,start_date,1978,regular
296699554,date,2014-08-08,source
296699564,source,BAG,regular
296699564,bag,356100000087731,ref
296699564,building,yes,regular
296699564,start_date,1978,regular
296699564,date,2014-08-08,source
296699574,source,BAG,regular
296699574,bag,356100000097788,ref
296699574,building,yes,regular
296699574,start_date,1979,regular
296699574,date,2014-08-08,source
296699584,source,BAG,regular
296699584,bag,356100000097266,ref
296699584,building,yes,regular
296699584,start_date,1978,regular
296699584,date,2014-08-08,source
296699594,source,BAG,regular
296699594,bag,356100000081318,ref
296699594,building,apartments,regular
296699594,start_date,1979,regular
296699594,date,2014-08-08,source
296699604,source,BAG,regular
296699604,bag,356100000097558,ref
296699604,building,yes,regular
296699604,start_date,1977,regular
296699604,date,2014-08-08,source
296699614,source,BAG,regular
296699614,bag,356100000097726,ref
296699614,building,yes,regular
296699614,start_date,1978,regular
296699614,date,2014-08-08,source
296699624,source,BAG,regular
296699624,bag,356100000086273,ref
296699624,building,yes,regular
296699624,start_date,1650,regular
296699624,date,2014-08-08,source
296699640,source,BAG,regular
296699640,bag,356100000097426,ref
296699640,building,yes,regular
296699640,start_date,1981,regular
296699640,date,2014-08-08,source
296699650,source,BAG,regular
296699650,bag,356100000080762,ref
296699650,building,house,regular
296699650,start_date,1979,regular
296699650,date,2014-08-08,source
296699660,source,BAG,regular
296699660,bag,356100000087752,ref
296699660,building,yes,regular
296699660,start_date,1978,regular
296699660,date,2014-08-08,source
296699672,source,BAG,regular
296699672,bag,356100000097856,ref
296699672,building,yes,regular
296699672,start_date,1979,regular
296699672,date,2014-08-08,source
296699692,source,BAG,regular
296699692,bag,356100000097559,ref
296699692,building,yes,regular
296699692,start_date,1977,regular
296699692,date,2014-08-08,source
296699710,source,BAG,regular
296699710,bag,356100000097432,ref
296699710,building,yes,regular
296699710,start_date,1978,regular
296699710,date,2014-08-08,source
296699720,source,BAG,regular
296699720,bag,356100000081133,ref
296699720,building,house,regular
296699720,start_date,1981,regular
296699720,date,2014-08-08,source
296699732,source,BAG,regular
296699732,bag,356100000097709,ref
296699732,building,yes,regular
296699732,start_date,1977,regular
296699732,date,2014-08-08,source
296699749,source,BAG,regular
296699749,bag,356100000097575,ref
296699749,building,yes,regular
296699749,start_date,1977,regular
296699749,date,2014-08-08,source
296699761,source,BAG,regular
296699761,bag,356100000097328,ref
296699761,building,yes,regular
296699761,start_date,1978,regular
296699761,date,2014-08-08,source
296699771,source,BAG,regular
296699771,bag,356100000097246,ref
296699771,building,yes,regular
296699771,start_date,1978,regular
296699771,date,2014-08-08,source
296699781,source,BAG,regular
296699781,bag,356100000081429,ref
296699781,building,house,regular
296699781,start_date,1978,regular
296699781,date,2014-08-08,source
296699791,source,BAG,regular
296699791,bag,356100000097248,ref
296699791,building,yes,regular
296699791,start_date,1978,regular
296699791,date,2014-08-08,source
296699801,source,BAG,regular
296699801,bag,356100000097523,ref
296699801,building,yes,regular
296699801,start_date,1977,regular
296699801,date,2014-08-08,source
296699811,source,BAG,regular
296699811,bag,356100000087703,ref
296699811,building,yes,regular
296699811,start_date,1978,regular
296699811,date,2014-08-08,source
296699821,source,BAG,regular
296699821,bag,356100000097846,ref
296699821,building,yes,regular
296699821,start_date,1977,regular
296699821,date,2014-08-08,source
296699832,source,BAG,regular
296699832,bag,356100000081379,ref
296699832,building,yes,regular
296699832,start_date,1984,regular
296699832,date,2014-08-08,source
296699842,source,BAG,regular
296699842,bag,356100000081566,ref
296699842,building,house,regular
296699842,start_date,1978,regular
296699842,date,2014-08-08,source
296699852,source,BAG,regular
296699852,bag,356100000097299,ref
296699852,building,yes,regular
296699852,start_date,1978,regular
296699852,date,2014-08-08,source
296699871,source,BAG,regular
296699871,bag,356100000098034,ref
296699871,building,yes,regular
296699871,start_date,1980,regular
296699871,date,2014-08-08,source
296699889,source,BAG,regular
296699889,bag,356100000087704,ref
296699889,building,yes,regular
296699889,start_date,1978,regular
296699889,date,2014-08-08,source
296699899,source,BAG,regular
296699899,bag,356100000097823,ref
296699899,building,yes,regular
296699899,start_date,1979,regular
296699899,date,2014-08-08,source
296699909,source,BAG,regular
296699909,bag,356100000097852,ref
296699909,building,yes,regular
296699909,start_date,1979,regular
296699909,date,2014-08-08,source
296699919,source,BAG,regular
296699919,bag,356100000097318,ref
296699919,building,yes,regular
296699919,start_date,1978,regular
296699919,date,2014-08-08,source
296699929,source,BAG,regular
296699929,bag,356100000097614,ref
296699929,building,yes,regular
296699929,start_date,1977,regular
296699929,date,2014-08-08,source
296699939,source,BAG,regular
296699939,bag,356100000097242,ref
296699939,building,yes,regular
296699939,start_date,1977,regular
296699939,date,2014-08-08,source
296699949,source,BAG,regular
296699949,bag,356100000081246,ref
296699949,building,house,regular
296699949,start_date,1983,regular
296699949,date,2014-08-08,source
296699959,source,BAG,regular
296699959,bag,356100000098155,ref
296699959,building,yes,regular
296699959,start_date,1979,regular
296699959,date,2014-08-08,source
296699969,source,BAG,regular
296699969,bag,356100000081492,ref
296699969,building,house,regular
296699969,start_date,1978,regular
296699969,date,2014-08-08,source
296699980,source,BAG,regular
296699980,bag,356100000097717,ref
296699980,building,yes,regular
296699980,start_date,1978,regular
296699980,date,2014-08-08,source
296699990,source,BAG,regular
296699990,bag,356100000097544,ref
296699990,building,yes,regular
296699990,start_date,1977,regular
296699990,date,2014-08-08,source
296700000,source,BAG,regular
296700000,bag,356100000097472,ref
296700000,building,yes,regular
296700000,start_date,1978,regular
296700000,date,2014-08-08,source
296700011,source,BAG,regular
296700011,bag,356100000082268,ref
296700011,building,yes,regular
296700011,start_date,1980,regular
296700011,date,2014-08-08,source
296700021,source,BAG,regular
296700021,bag,356100000081540,ref
296700021,building,house,regular
296700021,start_date,1978,regular
296700021,date,2014-08-08,source
296700031,source,BAG,regular
296700031,bag,356100000087668,ref
296700031,building,yes,regular
296700031,start_date,1978,regular
296700031,date,2014-08-08,source
296700041,source,BAG,regular
296700041,bag,356100000097777,ref
296700041,building,yes,regular
296700041,start_date,1979,regular
296700041,date,2014-08-08,source
296700054,source,BAG,regular
296700054,bag,356100000097796,ref
296700054,building,yes,regular
296700054,start_date,1979,regular
296700054,date,2014-08-08,source
296700064,source,BAG,regular
296700064,bag,356100000087674,ref
296700064,building,yes,regular
296700064,start_date,1978,regular
296700064,date,2014-08-08,source
296700074,source,BAG,regular
296700074,bag,356100000097589,ref
296700074,building,yes,regular
296700074,start_date,1977,regular
296700074,date,2014-08-08,source
296700084,source,BAG,regular
296700084,bag,356100000097590,ref
296700084,building,yes,regular
296700084,start_date,1977,regular
296700084,date,2014-08-08,source
296700094,source,BAG,regular
296700094,bag,356100000097369,ref
296700094,building,yes,regular
296700094,start_date,1978,regular
296700094,date,2014-08-08,source
296700104,source,BAG,regular
296700104,bag,356100000092699,ref
296700104,building,yes,regular
296700104,start_date,1982,regular
296700104,date,2014-08-08,source
296700114,source,BAG,regular
296700114,bag,356100000082015,ref
296700114,building,house,regular
296700114,start_date,1979,regular
296700114,date,2014-08-08,source
296700124,source,BAG,regular
296700124,bag,356100000087685,ref
296700124,building,yes,regular
296700124,start_date,1978,regular
296700124,date,2014-08-08,source
296700137,source,BAG,regular
296700137,bag,356100000082095,ref
296700137,building,yes,regular
296700137,start_date,1978,regular
296700137,date,2014-08-08,source
296700147,source,BAG,regular
296700147,bag,356100000080744,ref
296700147,building,house,regular
296700147,start_date,1978,regular
296700147,date,2014-08-08,source
296700157,source,BAG,regular
296700157,bag,356100000080929,ref
296700157,building,house,regular
296700157,start_date,1978,regular
296700157,date,2014-08-08,source
296700167,source,BAG,regular
296700167,bag,356100000097847,ref
296700167,building,yes,regular
296700167,start_date,1979,regular
296700167,date,2014-08-08,source
296700177,source,BAG,regular
296700177,bag,356100000081649,ref
296700177,building,house,regular
296700177,start_date,1978,regular
296700177,date,2014-08-08,source
296700187,source,BAG,regular
296700187,bag,356100000097682,ref
296700187,building,yes,regular
296700187,start_date,1978,regular
296700187,date,2014-08-08,source
296700197,source,BAG,regular
296700197,bag,356100000082485,ref
296700197,building,house,regular
296700197,start_date,1979,regular
296700197,date,2014-08-08,source
296700207,source,BAG,regular
296700207,bag,356100000124089,ref
296700207,building,yes,regular
296700207,start_date,1963,regular
296700207,date,2014-08-08,source
296700219,source,BAG,regular
296700219,bag,356100000097225,ref
296700219,building,yes,regular
296700219,start_date,1977,regular
296700219,date,2014-08-08,source
296700234,source,BAG,regular
296700234,bag,356100000081991,ref
296700234,building,house,regular
296700234,start_date,1979,regular
296700234,date,2014-08-08,source
296700247,source,BAG,regular
296700247,bag,356100000097640,ref
296700247,building,yes,regular
296700247,start_date,1941,regular
296700247,date,2014-08-08,source
296700257,source,BAG,regular
296700257,bag,356100000082011,ref
296700257,building,house,regular
296700257,start_date,1979,regular
296700257,date,2014-08-08,source
296700277,source,BAG,regular
296700277,bag,356100000097226,ref
296700277,building,yes,regular
296700277,start_date,1977,regular
296700277,date,2014-08-08,source
296700287,source,BAG,regular
296700287,bag,356100000081840,ref
296700287,building,yes,regular
296700287,start_date,1977,regular
296700287,date,2014-08-08,source
296700297,source,BAG,regular
296700297,bag,356100000081821,ref
296700297,building,house,regular
296700297,start_date,1977,regular
296700297,date,2014-08-08,source
296700307,source,BAG,regular
296700307,bag,356100000097643,ref
296700307,building,yes,regular
296700307,start_date,1941,regular
296700307,date,2014-08-08,source
296700317,source,BAG,regular
296700317,bag,356100000082562,ref
296700317,building,house,regular
296700317,start_date,1979,regular
296700317,date,2014-08-08,source
296700327,source,BAG,regular
296700327,bag,356100000082479,ref
296700327,building,house,regular
296700327,start_date,1979,regular
296700327,date,2014-08-08,source
296700337,source,BAG,regular
296700337,bag,356100000097794,ref
296700337,building,yes,regular
296700337,start_date,1983,regular
296700337,date,2014-08-08,source
296700353,source,BAG,regular
296700353,bag,356100000097394,ref
296700353,building,yes,regular
296700353,start_date,1990,regular
296700353,date,2014-08-08,source
296700374,source,BAG,regular
296700374,bag,356100000081727,ref
296700374,building,house,regular
296700374,start_date,1978,regular
296700374,date,2014-08-08,source
296700390,source,BAG,regular
296700390,bag,356100000082445,ref
296700390,building,house,regular
296700390,start_date,1979,regular
296700390,date,2014-08-08,source
296700405,source,BAG,regular
296700405,bag,356100000081278,ref
296700405,building,house,regular
296700405,start_date,1979,regular
296700405,date,2014-08-08,source
296700415,source,BAG,regular
296700415,bag,356100000081680,ref
296700415,building,house,regular
296700415,start_date,1978,regular
296700415,date,2014-08-08,source
296700425,source,BAG,regular
296700425,bag,356100000082467,ref
296700425,building,house,regular
296700425,start_date,1979,regular
296700425,date,2014-08-08,source
296700435,source,BAG,regular
296700435,bag,356100000083480,ref
296700435,building,house,regular
296700435,start_date,1978,regular
296700435,date,2014-08-08,source
296700445,source,BAG,regular
296700445,bag,356100000081104,ref
296700445,building,house,regular
296700445,start_date,1979,regular
296700445,date,2014-08-08,source
296700455,source,BAG,regular
296700455,bag,356100000081389,ref
296700455,building,apartments,regular
296700455,start_date,1979,regular
296700455,date,2014-08-08,source
296700465,source,BAG,regular
296700465,bag,356100000081837,ref
296700465,building,house,regular
296700465,start_date,1978,regular
296700465,date,2014-08-08,source
296700475,source,BAG,regular
296700475,bag,356100000080732,ref
296700475,building,house,regular
296700475,start_date,1979,regular
296700475,date,2014-08-08,source
296700485,source,BAG,regular
296700485,bag,356100000080693,ref
296700485,building,house,regular
296700485,start_date,1978,regular
296700485,date,2014-08-08,source
296700497,source,BAG,regular
296700497,bag,356100000081329,ref
296700497,building,house,regular
296700497,start_date,1979,regular
296700497,date,2014-08-08,source
296700556,source,BAG,regular
296700556,bag,356100000082231,ref
296700556,building,house,regular
296700556,start_date,1979,regular
296700556,date,2014-08-08,source
296700566,source,BAG,regular
296700566,bag,356100000082457,ref
296700566,building,house,regular
296700566,start_date,1979,regular
296700566,date,2014-08-08,source
296700579,source,BAG,regular
296700579,bag,356100000082579,ref
296700579,building,house,regular
296700579,start_date,1979,regular
296700579,date,2014-08-08,source
296700589,source,BAG,regular
296700589,bag,356100000081360,ref
296700589,building,house,regular
296700589,start_date,1979,regular
296700589,date,2014-08-08,source
296700599,source,BAG,regular
296700599,bag,356100000082399,ref
296700599,building,house,regular
296700599,start_date,1979,regular
296700599,date,2014-08-08,source
296700609,source,BAG,regular
296700609,bag,356100000082465,ref
296700609,building,house,regular
296700609,start_date,1979,regular
296700609,date,2014-08-08,source
296700620,source,BAG,regular
296700620,bag,356100000080723,ref
296700620,building,house,regular
296700620,start_date,1979,regular
296700620,date,2014-08-08,source
296700630,source,BAG,regular
296700630,bag,356100000081032,ref
296700630,building,house,regular
296700630,start_date,1979,regular
296700630,date,2014-08-08,source
296700640,source,BAG,regular
296700640,bag,356100000081302,ref
296700640,building,house,regular
296700640,start_date,1979,regular
296700640,date,2014-08-08,source
296700650,source,BAG,regular
296700650,bag,356100000082333,ref
296700650,building,house,regular
296700650,start_date,1979,regular
296700650,date,2014-08-08,source
296700697,source,BAG,regular
296700697,bag,356100000081885,ref
296700697,building,house,regular
296700697,start_date,1977,regular
296700697,date,2014-08-08,source
296700724,source,BAG,regular
296700724,bag,356100000082421,ref
296700724,building,house,regular
296700724,start_date,1979,regular
296700724,date,2014-08-08,source
296700740,source,BAG,regular
296700740,bag,356100000081261,ref
296700740,building,house,regular
296700740,start_date,1979,regular
296700740,date,2014-08-08,source
296700750,source,BAG,regular
296700750,bag,356100000082456,ref
296700750,building,house,regular
296700750,start_date,1979,regular
296700750,date,2014-08-08,source
296700761,source,BAG,regular
296700761,bag,356100000081001,ref
296700761,building,house,regular
296700761,start_date,1978,regular
296700761,date,2014-08-08,source
296700771,source,BAG,regular
296700771,bag,356100000098309,ref
296700771,building,yes,regular
296700771,start_date,1977,regular
296700771,date,2014-08-08,source
296700781,source,BAG,regular
296700781,bag,356100000081506,ref
296700781,building,house,regular
296700781,start_date,1978,regular
296700781,date,2014-08-08,source
296700791,source,BAG,regular
296700791,bag,356100000097646,ref
296700791,building,yes,regular
296700791,start_date,1941,regular
296700791,date,2014-08-08,source
296700801,source,BAG,regular
296700801,bag,356100000080905,ref
296700801,building,apartments,regular
296700801,start_date,1978,regular
296700801,date,2014-08-08,source
296700811,source,BAG,regular
296700811,bag,356100000089830,ref
296700811,building,yes,regular
296700811,start_date,1987,regular
296700811,date,2014-08-08,source
296700821,source,BAG,regular
296700821,bag,356100000081100,ref
296700821,building,house,regular
296700821,start_date,1979,regular
296700821,date,2014-08-08,source
296700836,source,BAG,regular
296700836,bag,356100000080588,ref
296700836,building,house,regular
296700836,start_date,1979,regular
296700836,date,2014-08-08,source
296700852,source,BAG,regular
296700852,bag,356100000082435,ref
296700852,building,house,regular
296700852,start_date,1979,regular
296700852,date,2014-08-08,source
296700862,source,BAG,regular
296700862,bag,356100000081592,ref
296700862,building,house,regular
296700862,start_date,1978,regular
296700862,date,2014-08-08,source
296700872,source,BAG,regular
296700872,bag,356100000080599,ref
296700872,building,house,regular
296700872,start_date,1979,regular
296700872,date,2014-08-08,source
296700882,source,BAG,regular
296700882,bag,356100000082306,ref
296700882,building,apartments,regular
296700882,start_date,1984,regular
296700882,date,2014-08-08,source
296700892,source,BAG,regular
296700892,bag,356100000081196,ref
296700892,building,house,regular
296700892,start_date,1979,regular
296700892,date,2014-08-08,source
296700902,source,BAG,regular
296700902,bag,356100000080707,ref
296700902,building,house,regular
296700902,start_date,1979,regular
296700902,date,2014-08-08,source
296700912,source,BAG,regular
296700912,bag,356100000082525,ref
296700912,building,house,regular
296700912,start_date,1979,regular
296700912,date,2014-08-08,source
296700933,source,BAG,regular
296700933,bag,356100000081307,ref
296700933,building,house,regular
296700933,start_date,1979,regular
296700933,date,2014-08-08,source
296700944,source,BAG,regular
296700944,bag,356100000080614,ref
296700944,building,house,regular
296700944,start_date,1979,regular
296700944,date,2014-08-08,source
296700954,source,BAG,regular
296700954,bag,356100000082459,ref
296700954,building,house,regular
296700954,start_date,1979,regular
296700954,date,2014-08-08,source
296700973,source,BAG,regular
296700973,bag,356100000081815,ref
296700973,building,house,regular
296700973,start_date,1977,regular
296700973,date,2014-08-08,source
296700988,source,BAG,regular
296700988,bag,356100000080589,ref
296700988,building,house,regular
296700988,start_date,1979,regular
296700988,date,2014-08-08,source
296700999,source,BAG,regular
296700999,bag,356100000081042,ref
296700999,building,house,regular
296700999,start_date,1979,regular
296700999,date,2014-08-08,source
296701009,source,BAG,regular
296701009,bag,356100000080703,ref
296701009,building,house,regular
296701009,start_date,1979,regular
296701009,date,2014-08-08,source
296701020,source,BAG,regular
296701020,bag,356100000080711,ref
296701020,building,house,regular
296701020,start_date,1979,regular
296701020,date,2014-08-08,source
296701030,source,BAG,regular
296701030,bag,356100000082199,ref
296701030,building,house,regular
296701030,start_date,1977,regular
296701030,date,2014-08-08,source
296701041,source,BAG,regular
296701041,bag,356100000080835,ref
296701041,building,house,regular
296701041,start_date,1978,regular
296701041,date,2014-08-08,source
296701051,source,BAG,regular
296701051,bag,356100000080991,ref
296701051,building,house,regular
296701051,start_date,1979,regular
296701051,date,2014-08-08,source
296701064,source,BAG,regular
296701064,bag,356100000082200,ref
296701064,building,house,regular
296701064,start_date,1977,regular
296701064,date,2014-08-08,source
296701074,source,BAG,regular
296701074,bag,356100000081061,ref
296701074,building,house,regular
296701074,start_date,1979,regular
296701074,date,2014-08-08,source
296701084,source,BAG,regular
296701084,bag,356100000082338,ref
296701084,building,house,regular
296701084,start_date,1979,regular
296701084,date,2014-08-08,source
296701094,source,BAG,regular
296701094,bag,356100000082292,ref
296701094,building,house,regular
296701094,start_date,1984,regular
296701094,date,2014-08-08,source
296701104,source,BAG,regular
296701104,bag,356100000080677,ref
296701104,building,house,regular
296701104,start_date,1979,regular
296701104,date,2014-08-08,source
296701114,source,BAG,regular
296701114,bag,356100000082299,ref
296701114,building,house,regular
296701114,start_date,1984,regular
296701114,date,2014-08-08,source
296701124,source,BAG,regular
296701124,bag,356100000081000,ref
296701124,building,house,regular
296701124,start_date,1978,regular
296701124,date,2014-08-08,source
296701136,source,BAG,regular
296701136,bag,356100000082416,ref
296701136,building,house,regular
296701136,start_date,1979,regular
296701136,date,2014-08-08,source
296701146,source,BAG,regular
296701146,bag,356100000082357,ref
296701146,building,house,regular
296701146,start_date,1979,regular
296701146,date,2014-08-08,source
296701156,source,BAG,regular
296701156,bag,356100000082411,ref
296701156,building,house,regular
296701156,start_date,1979,regular
296701156,date,2014-08-08,source
296701172,source,BAG,regular
296701172,bag,356100000082407,ref
296701172,building,house,regular
296701172,start_date,1979,regular
296701172,date,2014-08-08,source
296701182,source,BAG,regular
296701182,bag,356100000081730,ref
296701182,building,house,regular
296701182,start_date,1978,regular
296701182,date,2014-08-08,source
296701192,source,BAG,regular
296701192,bag,356100000082286,ref
296701192,building,house,regular
296701192,start_date,1984,regular
296701192,date,2014-08-08,source
296701202,source,BAG,regular
296701202,bag,356100000081509,ref
296701202,building,house,regular
296701202,start_date,1978,regular
296701202,date,2014-08-08,source
296701212,source,BAG,regular
296701212,bag,356100000080967,ref
296701212,building,house,regular
296701212,start_date,1979,regular
296701212,date,2014-08-08,source
296701222,source,BAG,regular
296701222,bag,356100000080603,ref
296701222,building,house,regular
296701222,start_date,1979,regular
296701222,date,2014-08-08,source
296701232,source,BAG,regular
296701232,bag,356100000081258,ref
296701232,building,house,regular
296701232,start_date,1979,regular
296701232,date,2014-08-08,source
296701242,source,BAG,regular
296701242,bag,356100000082212,ref
296701242,building,house,regular
296701242,start_date,1979,regular
296701242,date,2014-08-08,source
296701252,source,BAG,regular
296701252,bag,356100000082453,ref
296701252,building,house,regular
296701252,start_date,1979,regular
296701252,date,2014-08-08,source
296701263,source,BAG,regular
296701263,bag,356100000081082,ref
296701263,building,house,regular
296701263,start_date,1979,regular
296701263,date,2014-08-08,source
296701273,source,BAG,regular
296701273,bag,356100000097475,ref
296701273,building,yes,regular
296701273,start_date,1983,regular
296701273,date,2014-08-08,source
296701285,level,1,regular
296701285,source,BAG,regular
296701285,bag,356100000081946,ref
296701285,building,house,regular
296701285,start_date,1978,regular
296701285,date,2014-08-08,source
296701298,source,BAG,regular
296701298,bag,356100000080970,ref
296701298,building,house,regular
296701298,start_date,1979,regular
296701298,date,2014-08-08,source
296701310,source,BAG,regular
296701310,bag,356100000082355,ref
296701310,building,house,regular
296701310,start_date,1979,regular
296701310,date,2014-08-08,source
296701320,source,BAG,regular
296701320,bag,356100000081925,ref
296701320,building,house,regular
296701320,start_date,1978,regular
296701320,date,2014-08-08,source
296701330,source,BAG,regular
296701330,bag,356100000081022,ref
296701330,building,house,regular
296701330,start_date,1979,regular
296701330,date,2014-08-08,source
296701342,source,BAG,regular
296701342,bag,356100000074652,ref
296701342,building,yes,regular
296701342,start_date,1986,regular
296701342,date,2014-08-08,source
296701352,source,BAG,regular
296701352,bag,356100000081024,ref
296701352,building,house,regular
296701352,start_date,1979,regular
296701352,date,2014-08-08,source
296701372,source,BAG,regular
296701372,bag,356100000083457,ref
296701372,building,house,regular
296701372,start_date,1979,regular
296701372,date,2014-08-08,source
296701382,source,BAG,regular
296701382,bag,356100000080888,ref
296701382,building,house,regular
296701382,start_date,1978,regular
296701382,date,2014-08-08,source
296701395,source,BAG,regular
296701395,bag,356100000082388,ref
296701395,building,house,regular
296701395,start_date,1979,regular
296701395,date,2014-08-08,source
296701405,source,BAG,regular
296701405,bag,356100000123922,ref
296701405,building,yes,regular
296701405,start_date,2013,regular
296701405,date,2014-08-08,source
296701415,source,BAG,regular
296701415,bag,356100000080887,ref
296701415,building,house,regular
296701415,start_date,1978,regular
296701415,date,2014-08-08,source
296701425,source,BAG,regular
296701425,bag,356100000082471,ref
296701425,building,house,regular
296701425,start_date,1979,regular
296701425,date,2014-08-08,source
296701435,source,BAG,regular
296701435,bag,356100000082330,ref
296701435,building,house,regular
296701435,start_date,1979,regular
296701435,date,2014-08-08,source
296701445,source,BAG,regular
296701445,bag,356100000081573,ref
296701445,building,house,regular
296701445,start_date,1987,regular
296701445,date,2014-08-08,source
296701455,source,BAG,regular
296701455,bag,356100000074666,ref
296701455,building,house,regular
296701455,start_date,1986,regular
296701455,date,2014-08-08,source
296701465,source,BAG,regular
296701465,bag,356100000082070,ref
296701465,building,house,regular
296701465,start_date,1978,regular
296701465,date,2014-08-08,source
296701475,source,BAG,regular
296701475,bag,356100000082080,ref
296701475,building,house,regular
296701475,start_date,1978,regular
296701475,date,2014-08-08,source
296701485,source,BAG,regular
296701485,bag,356100000081526,ref
296701485,building,house,regular
296701485,start_date,1978,regular
296701485,date,2014-08-08,source
296701495,source,BAG,regular
296701495,bag,356100000080624,ref
296701495,building,house,regular
296701495,start_date,1979,regular
296701495,date,2014-08-08,source
296701505,source,BAG,regular
296701505,bag,356100000081814,ref
296701505,building,house,regular
296701505,start_date,1977,regular
296701505,date,2014-08-08,source
296701515,source,BAG,regular
296701515,bag,356100000081449,ref
296701515,building,house,regular
296701515,start_date,1978,regular
296701515,date,2014-08-08,source
296701525,source,BAG,regular
296701525,bag,356100000081646,ref
296701525,building,house,regular
296701525,start_date,1978,regular
296701525,date,2014-08-08,source
296701543,source,BAG,regular
296701543,bag,356100000080713,ref
296701543,building,house,regular
296701543,start_date,1979,regular
296701543,date,2014-08-08,source
296701570,source,BAG,regular
296701570,bag,356100000081880,ref
296701570,building,house,regular
296701570,start_date,1977,regular
296701570,date,2014-08-08,source
296701596,source,BAG,regular
296701596,bag,356100000074682,ref
296701596,building,house,regular
296701596,start_date,1989,regular
296701596,date,2014-08-08,source
296701617,source,BAG,regular
296701617,bag,356100000076892,ref
296701617,building,house,regular
296701617,start_date,1979,regular
296701617,date,2014-08-08,source
296701643,source,BAG,regular
296701643,bag,356100000081212,ref
296701643,building,house,regular
296701643,start_date,1979,regular
296701643,date,2014-08-08,source
296701657,source,BAG,regular
296701657,bag,356100000080550,ref
296701657,building,house,regular
296701657,start_date,1979,regular
296701657,date,2014-08-08,source
296701699,source,BAG,regular
296701699,bag,356100000081503,ref
296701699,building,house,regular
296701699,start_date,1978,regular
296701699,date,2014-08-08,source
296701730,source,BAG,regular
296701730,bag,356100000081469,ref
296701730,building,house,regular
296701730,start_date,1978,regular
296701730,date,2014-08-08,source
296701762,source,BAG,regular
296701762,bag,356100000083469,ref
296701762,building,house,regular
296701762,start_date,1978,regular
